"source_college","target_university","major","academic_year","required_uc_course_or_area","articulated_ccsf_course","notes","raw_agreement_url_or_id"
"CCSF","UC Berkeley","Society and Environment, B.S","2025-2026","IS IS-International Studies","ANTH 11 AND ANTH 20 AND ANTH 25 AND ASIA 15 AND ASIA 30 AND ECON 6 AND GEOG 3 AND GEOG 4 AND GEOG 7 AND IDST 27B AND IDST 30 AND IDST 31 AND IDST 46 AND LALS 13 AND POLS 2 AND POLS 4 AND POLS 5 AND POLS 18 AND POLS 45 AND SPAN 3 AND SPAN 6B","ANTH 11 Latin American Cultures and Societies 3.00units ANTH 20 Queer Anthropology 3.00units ANTH 25 Culture, Gender and Sexuality 3.00units ASIA 15 Asian Societies and Cultures through Film 3.00units ASIA 30 Manga and Anime 3.00units ECON 6 International Economics 3.00units GEOG 3 World Regional Geography 3.00units GEOG 4 Cultural Geography 3.00units GEOG 7 Economic Geography 3.00units IDST 27B Asian Humanities: Contemporary 3.00units IDST 30 Demystifying the Middle East 3.00units IDST 31 Women and Gender in the Middle East 3.00units IDST 46 Fa 'a Pasefika: Interdisciplinary Cultural Expressions of Oceania 3.00units LALS 13 Latin American Social Movements 3.00units POLS 2 Comparative Government 3.00units POLS 4 The Politics of Globalization 3.00units POLS 5 International Relations 3.00units POLS 18 Government and Politics of Latin America 3.00units POLS 45 Middle East Governments and Politics 3.00units SPAN 3 Intermediate Spanish 5.00units SPAN 6B Continuation of Intermediate Spanish 3.00units","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F877bd5db-b2e4-4ca0-acb0-08ddbf3f4ee7"
"CCSF","UC Berkeley","Society and Environment, B.S","2025-2026","S&BS S&BS-Social and Behavioral Sciences","ADMJ 52 AND AFAM 60 AND AMS 5 AND ANTH 2 AND ANTH 3 AND ANTH 3C AND ANTH 4 AND ANTH 8 AND ANTH 11 AND ANTH 12 AND ANTH 15 AND ANTH 20 AND ANTH 25 AND ASAM 6 AND ASAM 8 AND ASAM 10 AND ASAM 20 AND ASAM 22 AND ASAM 30 AND ASAM 35 AND ASAM 40 AND ASAM 42 AND BCST 103 AND ENVS 31 AND BSL 1 AND BSL 2 AND CDEV 53 AND CDEV 67 AND CHIN 39 AND CMST 5 AND ECON 1 AND ECON 3 AND ECON 5 AND ECON 6 AND ECON 15 AND ECON 25 AND FREN 41 AND FREN 42 AND GEOG 3 AND GEOG 4 AND GEOG 7 AND HIST 1 AND HIST 4A AND HIST 4B AND HIST 5 AND HIST 9 AND HIST 12A AND HIST 12B AND HIST 17A AND HIST 17B AND HIST 18A AND HIST 18B AND HIST 20 AND HIST 21 AND HIST 35A AND HIST 35B AND HIST 37 AND HIST 40 AND HIST 41A AND HIST 41B AND HLTH 221 AND HLTH 231 AND IDST 7 AND IDST 17 AND IDST 30 AND IDST 31 AND IDST 37 AND PHST 40 AND IDST 45 AND JAPA 39 AND LALS 1 AND LALS 9 AND LALS 10 AND LALS 11 AND LALS 13 AND LALS 14 AND LALS 15 AND LBCS 15 AND LBCS 70A AND LBCS 70B AND LGBT 9 AND PE 13 AND PHST 20 AND PHST 30 AND POLS C1000 AND POLS 2 AND POLS 3 AND POLS 4 AND POLS 5 AND POLS 12 AND POLS 18 AND POLS 22 AND POLS 43 AND POLS 45 AND PSYC C1000 AND PSYC 2 AND PSYC 10 AND PSYC 11 AND PSYC 21 AND PSYC 23 AND PSYC 25 AND PSYC 32 AND PSYC 40 AND SOC 1 AND SOC 2 AND SOC 3 AND SOC 25 AND SOC 35 AND WGST 25","ADMJ 52 Concepts of Criminal Law 3.00units AFAM 60 African American Women in the US 3.00units AMS 5 Comics, Power and Society 3.00units ANTH 2 Archaeology and Prehistory 3.00units ANTH 3 Introduction to Social and Cultural Anthropology 3.00units ANTH 3C Introduction to Cultural Anthropology: Focus on U.S. Cultures 3.00units ANTH 4 Introduction to Linguistic Anthropology 3.00units ANTH 8 Magic, Witchcraft, and Religion 3.00units ANTH 11 Latin American Cultures and Societies 3.00units ANTH 12 Indigenous Peoples of North America 3.00units ANTH 15 Philippine Culture and Society 3.00units ANTH 20 Queer Anthropology 3.00units ANTH 25 Culture, Gender and Sexuality 3.00units ASAM 6 Stories of Asian America 3.00units ASAM 8 Filipino American Community 3.00units ASAM 10 Asian American Popular Culture 3.00units ASAM 20 Asian American Experience: 1820 to Present 3.00units ASAM 22 Community Issues & Leadership 3.00units ASAM 30 Asian American Issues through Film 3.00units ASAM 35 Asian American Women 3.00units ASAM 40 The Chinese American Community 3.00units ASAM 42 Intro to Asian American Studies: Southeast Asian American Experiences 3.00units BCST 103 Mass Media and Society 3.00units ENVS 31 Introduction to Environmental Science 3.00units BSL 1 Business Law I 3.00units BSL 2 Business Law II 3.00units CDEV 53 Child Growth & Development 3.00units CDEV 67 Child, Family, and Community 3.00units CHIN 39 Major Achievements of Chinese Thought and Culture 3.00units CMST 5 Intercultural Communication 3.00units ECON 1 Principles of Macroeconomics 3.00units ECON 3 Principles of Microeconomics 3.00units ECON 5 Introductory Statistics for Economics, Business and Social Sciences 5.00units ECON 6 International Economics 3.00units ECON 15 Political Economy 3.00units ECON 25 Women in the Economy 3.00units ENVS 31 Introduction to Environmental Science 3.00units FREN 41 Culture and Civilization of France 3.00units FREN 42 Contemporary French Culture and Civilization 3.00units GEOG 3 World Regional Geography 3.00units GEOG 4 Cultural Geography 3.00units GEOG 7 Economic Geography 3.00units HIST 1 The United States Since 1900 3.00units HIST 4A Western Civilization 3.00units HIST 4B Western Civilization 3.00units HIST 5 Europe Since 1900 3.00units HIST 9 Immigrants in U.S. History 3.00units HIST 12A United States Women's History: Pre-Colonial Through 1880s 3.00units HIST 12B United States Women's History: 1890-Present 3.00units HIST 17A United States History to 1877 3.00units HIST 17B United States History: Reconstruction to Present 3.00units HIST 18A The Colonial History of Latin America 3.00units HIST 18B History of Latin America Since Independence 3.00units HIST 20 History of Mexico 3.00units HIST 21 History of the Mexican-American/Chicano 3.00units HIST 35A History of China 3.00units HIST 35B History of China 3.00units HIST 37 History of the Philippines 3.00units HIST 40 History of California 3.00units HIST 41A African American History From Ancestral West Africa to the Civil War 3.00units HIST 41B 20th Century African American History from the Reconstruction to 21st Century 3.00units HLTH 221 Health and Social Justice 3.00units HLTH 231 Policy, Advocacy & Community Health 3.00units IDST 7 Introduction to the United Nations 3.00units IDST 17 Human Sexuality 3.00units IDST 30 Demystifying the Middle East 3.00units IDST 31 Women and Gender in the Middle East 3.00units IDST 37 Introduction to Ethnic Studies 3.00units Same as ETHN 37 PHST 40 Contemporary Issues in the Filipino Diaspora 3.00units IDST 45 Pacific Islanders in the United States 3.00units JAPA 39 Japanese Culture and Civilization 3.00units LALS 1 The Latinx Experience in the United States 3.00units LALS 9 The Latinx LGBTQ+ Experience 3.00units Same as LGBT 9 LALS 10 Latinas in the U.S.: Voces 3.00units LALS 11 Drug Wars in the Americas 3.00units LALS 13 Latin American Social Movements 3.00units LALS 14 Diego Rivera: Art and Social Change in Latin America 3.00units LALS 15 Latin American Workers in the Americas 3.00units Same as LBCS 15 LBCS 15 Latin American Workers in the Americas 3.00units Same as LALS 15 LBCS 70A Who Built America? 1492-1877 3.00units LBCS 70B Who Built America? From Reconstruction to the Present 3.00units LGBT 9 The Latinx LGBTQ+ Experience 3.00units Same as LALS 9 PE 13 Sports in Society 3.00units PHST 20 The Filipino Family 3.00units PHST 30 Philippine Society and Culture Through Film 3.00units POLS C1000 American Government and Politics 3.00units POLS 2 Comparative Government 3.00units POLS 3 Political Theory 3.00units POLS 4 The Politics of Globalization 3.00units POLS 5 International Relations 3.00units POLS 12 Ethnic Politics in the United States 3.00units POLS 18 Government and Politics of Latin America 3.00units POLS 22 Environmental Politics and Policy 3.00units POLS 43 The Constitution and Individual Rights 3.00units POLS 45 Middle East Governments and Politics 3.00units PSYC C1000 Introduction to Psychology 3.00units PSYC 2 Research Methods 3.00units PSYC 10 Abnormal Psychology 3.00units PSYC 11 Theories of Personality 3.00units PSYC 21 Lifespan Development 3.00units PSYC 23 Psychology of Race and Ethnic Relations 3.00units PSYC 25 Psychology of Gender 3.00units PSYC 32 Social Psychology 3.00units PSYC 40 Child and Adolescent Psychology 3.00units SOC 1 Introduction to Sociology 3.00units SOC 2 Sociology of Deviance and Crime 3.00units SOC 3 Social Problems 3.00units SOC 25 Sex and Gender in the U.S. 3.00units SOC 35 Sex, Marriage, and Family Relationships 3.00units WGST 25 Introduction to Women's and Gender Studies: Feminism Demystified 3.00units","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F877bd5db-b2e4-4ca0-acb0-08ddbf3f4ee7"
"CCSF","UC Berkeley","Society and Environment, B.S","2025-2026","A&L A&L-Arts and Literature","AFAM 55 AND ARCH 31A AND ARCH 31B AND ART 101 AND ART 102 AND ART 103 AND ART 104 AND ART 105 AND ART 106 AND ART 107 AND ART 108 AND ART 109 AND ART 118 AND ART 123V AND ART 123W AND ART 146A AND ART 170A AND ASIA 15 AND ASIA 30 AND CHIN 39 AND CINE 18 AND CINE 19 AND CINE 20A AND CINE 20B AND CINE 21 AND CINE 22 AND CINE 23A AND CINE 23B AND CLAS 35 AND DANC 30 AND ENGL C1001 AND ENGL 30A AND ENGL 30B AND ENGL 35A AND ENGL 35B AND ENGL 35C AND ENGL 35D AND ENGL 43 AND ENGL 44A AND ENGL 44B AND ENGL 46A AND ENGL 46B AND ENGL 46C AND ENGL 48C AND ENGL 48K AND ENGL 52 AND ENGL 57 AND ENGL 58 AND FREN 41 AND FREN 42 AND HIST 41A AND HIST 41B AND HUM 11 AND HUM 12 AND HUM 20 AND HUM 25 AND HUM 41A AND HUM 41B AND HUM 48 AND IDST 14 AND IDST 27B AND IDST 31 AND IDST 36 AND PHST 42 AND IDST 46 AND IDST 47 AND JAPA 39 AND LGBT 11 AND LGBT 12 AND LGBT 15 AND LGBT 18 AND LGBT 20 AND LGBT 55 AND LGBT 75 AND MUS 21 AND MUS 22A AND MUS 22B AND MUS 22C AND MUS 23 AND MUS 24 AND MUS 25 AND MUS 26 AND MUS 27A AND MUS 27B AND MUS 27R AND MUS 28 AND PHOT 50A AND PHOT 50B AND CMST 7 AND TH A 30 AND TH A 31 AND TH A 32 AND TH A 33 AND TH A 150A AND TH A 151A AND VMD 110 AND WGST 10","AFAM 55 From Funk to Hip Hop 3.00units ARCH 31A History of Architecture I 3.00units ARCH 31B History of Architecture II 3.00units ART 101 Western Art History I 3.00units ART 102 Western Art History II 3.00units ART 103 History of Modern Art 3.00units ART 104 Asian Art History 3.00units ART 105 Ancient Art and Architecture of Latin America 3.00units ART 106 Latin-American Art History 3.00units ART 107 African-American Art History 3.00units ART 108 Women through Art History 3.00units ART 109 History of Contemporary Art 3.00units ART 118 American Art 3.00units ART 123V Renaissance Art 3.00units ART 123W 19th-Century Painting 3.00units ART 146A Beginning Chinese Brush Painting 3.00units ART 170A Beginning Sculpture 3.00units ASIA 15 Asian Societies and Cultures through Film 3.00units ASIA 30 Manga and Anime 3.00units CHIN 39 Major Achievements of Chinese Thought and Culture 3.00units CINE 18 American Cinema 3.00units CINE 19 Introduction to Documentary Film Studies 3.00units CINE 20A International Film History (1880s-1930s) 3.00units CINE 20B International Film History (1930s-1960s) 3.00units CINE 21 Introduction to Film Studies 3.00units CINE 22 History of Documentary Film 3.00units CINE 23A Films of Alfred Hitchcock 3.00units CINE 23B Focus on Film Noir 3.00units CLAS 35 Tragic Dramas of Greece 3.00units DANC 30 Dance History - Dance in Cultural Context 3.00units ENGL C1001 Critical Thinking and Writing 4.00units ENGL 30A American Literature, Beginnings to Civil War 3.00units ENGL 30B American Literature, 1865 - Present 3.00units ENGL 35A Introduction to Writing Fiction 3.00units ENGL 35B Intermediate Fiction Writing 3.00units ENGL 35C Introduction to Writing Poetry 3.00units ENGL 35D Intermediate Poetry Writing 3.00units ENGL 43 Introduction to Poetry 3.00units ENGL 44A Survey of World Literature, Part I: Ancient, Medieval, and Early Modern 3.00units ENGL 44B Survey of World Literature, Part II: Early Modern to the Present 3.00units ENGL 46A Survey of Literature in English, Part 1: Beowulf through Milton 3.00units ENGL 46B Survey of Literature in English, Part 2: Late-17th through the Mid-19th Century 3.00units ENGL 46C Survey of Literature in English, Part 3: Mid-19th Century to Present 3.00units ENGL 48C Selected Topics: Science Fiction and Fantasy 3.00units ENGL 48K The Bible as Literature 3.00units ENGL 52 Shakespeare 3.00units ENGL 57 Survey of Women's Literature 3.00units ENGL 58 Contemporary Women's Writing 3.00units FREN 41 Culture and Civilization of France 3.00units FREN 42 Contemporary French Culture and Civilization 3.00units HIST 41A African American History From Ancestral West Africa to the Civil War 3.00units HIST 41B 20th Century African American History from the Reconstruction to 21st Century 3.00units HUM 11 Music, Art, and Literature: Traditional 3.00units HUM 12 Music/Art/Literature: Modern 3.00units HUM 20 Bay Area Arts 3.00units HUM 25 Women in the Arts 3.00units HUM 41A Western Cultural Values: Pre-history to the Middle Ages 3.00units HUM 41B Western Cultural Values 3.00units HUM 48 African-American Music, Art, and Literature 3.00units IDST 14 American Cultures in Literature & Film 3.00units IDST 27B Asian Humanities: Contemporary 3.00units IDST 31 Women and Gender in the Middle East 3.00units IDST 36 Poetry for the People 3.00units PHST 42 Introduction to Philippine Arts 3.00units IDST 46 Fa 'a Pasefika: Interdisciplinary Cultural Expressions of Oceania 3.00units IDST 47 Trauma and the Arts: An Interdisciplinary Approach 3.00units JAPA 39 Japanese Culture and Civilization 3.00units LGBT 11 History of LGBTQ+ Film: Silent Era to 1969 3.00units LGBT 12 Contemporary LGBTQIA2+ Film 3.00units LGBT 15 From Greece to Stonewall: Global LGBTQ+ Literature, Art and Culture 3.00units LGBT 18 Transgender Lives, Culture and Art 3.00units LGBT 20 LGBT U.S. Art and Culture 3.00units LGBT 55 Contemporary Global Art and Culture 3.00units LGBT 75 LGBTQ+ Film: in the 1970s and 1980s 3.00units MUS 21 Traditional African Music 3.00units MUS 22A History of Music in Western Culture: Medieval and Renaissance Music 3.00units MUS 22B History of Music in Western Culture: Baroque and Classical Music 3.00units MUS 22C History of Music in Western Culture: 19th Century Romanticism 3.00units MUS 23 Jazz History, Musical Traditions of the African-American 3.00units MUS 24 Music of East Asia 3.00units MUS 25 Music of Latin America and the Caribbean 3.00units MUS 26 Music in American Culture 3.00units MUS 27A Music Appreciation 3.00units MUS 27B Survey of Opera and Musical Theater 3.00units MUS 27R The History of Rock and Popular Music 3.00units MUS 28 20th Century Music 3.00units PHOT 50A History & Aesthetics Pre-1945 4.00units PHOT 50B History & Aesthetics Since 1945 4.00units CMST 7 Oral Interpretation of Literature 3.00units TH A 30 Introduction to Theater 3.00units TH A 31 Survey of Classical Drama 3.00units TH A 32 Survey of Modern Drama 3.00units TH A 33 Survey of the Art of Comedy 3.00units TH A 150A Beginning Acting Fundamentals 3.00units TH A 151A Beginning Character Development and Scene Study 3.00units VMD 110 History of Graphic Design 3.00units WGST 10 Women and Film 3.00units","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F877bd5db-b2e4-4ca0-acb0-08ddbf3f4ee7"
"CCSF","UC Berkeley","Society and Environment, B.S","2025-2026","HS HS-Historical Studies","ANTH 2 AND ARCH 31A AND ARCH 31B AND ART 101 AND ART 102 AND ART 103 AND ART 104 AND ART 105 AND ART 106 AND ART 107 AND ART 108 AND ART 109 AND ART 118 AND ASAM 20 AND CHIN 39 AND DANC 30 AND FREN 41 AND FREN 42 AND HIST 1 AND HIST 4A AND HIST 4B AND HIST 5 AND HIST 9 AND HIST 12A AND HIST 12B AND HIST 17A AND HIST 17B AND HIST 18A AND HIST 18B AND HIST 20 AND HIST 21 AND HIST 35A AND HIST 35B AND HIST 37 AND HIST 40 AND HIST 41A AND HIST 41B AND IDST 37 AND JAPA 39 AND LALS 1 AND LALS 9 AND LALS 14 AND LALS 15 AND LBCS 15 AND LBCS 70A AND LBCS 70B AND LGBT 9 AND LGBT 18 AND TH A 33 AND VMD 110","ANTH 2 Archaeology and Prehistory 3.00units ARCH 31A History of Architecture I 3.00units ARCH 31B History of Architecture II 3.00units ART 101 Western Art History I 3.00units ART 102 Western Art History II 3.00units ART 103 History of Modern Art 3.00units ART 104 Asian Art History 3.00units ART 105 Ancient Art and Architecture of Latin America 3.00units ART 106 Latin-American Art History 3.00units ART 107 African-American Art History 3.00units ART 108 Women through Art History 3.00units ART 109 History of Contemporary Art 3.00units ART 118 American Art 3.00units ASAM 20 Asian American Experience: 1820 to Present 3.00units CHIN 39 Major Achievements of Chinese Thought and Culture 3.00units DANC 30 Dance History - Dance in Cultural Context 3.00units FREN 41 Culture and Civilization of France 3.00units FREN 42 Contemporary French Culture and Civilization 3.00units HIST 1 The United States Since 1900 3.00units HIST 4A Western Civilization 3.00units HIST 4B Western Civilization 3.00units HIST 5 Europe Since 1900 3.00units HIST 9 Immigrants in U.S. History 3.00units HIST 12A United States Women's History: Pre-Colonial Through 1880s 3.00units HIST 12B United States Women's History: 1890-Present 3.00units HIST 17A United States History to 1877 3.00units HIST 17B United States History: Reconstruction to Present 3.00units HIST 18A The Colonial History of Latin America 3.00units HIST 18B History of Latin America Since Independence 3.00units HIST 20 History of Mexico 3.00units HIST 21 History of the Mexican-American/Chicano 3.00units HIST 35A History of China 3.00units HIST 35B History of China 3.00units HIST 37 History of the Philippines 3.00units HIST 40 History of California 3.00units HIST 41A African American History From Ancestral West Africa to the Civil War 3.00units HIST 41B 20th Century African American History from the Reconstruction to 21st Century 3.00units IDST 37 Introduction to Ethnic Studies 3.00units Same as ETHN 37 JAPA 39 Japanese Culture and Civilization 3.00units LALS 1 The Latinx Experience in the United States 3.00units LALS 9 The Latinx LGBTQ+ Experience 3.00units Same as LGBT 9 LALS 14 Diego Rivera: Art and Social Change in Latin America 3.00units LALS 15 Latin American Workers in the Americas 3.00units Same as LBCS 15 LBCS 15 Latin American Workers in the Americas 3.00units Same as LALS 15 LBCS 70A Who Built America? 1492-1877 3.00units LBCS 70B Who Built America? From Reconstruction to the Present 3.00units LGBT 9 The Latinx LGBTQ+ Experience 3.00units Same as LALS 9 LGBT 18 Transgender Lives, Culture and Art 3.00units TH A 33 Survey of the Art of Comedy 3.00units VMD 110 History of Graphic Design 3.00units","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F877bd5db-b2e4-4ca0-acb0-08ddbf3f4ee7"
"CCSF","UC Berkeley","Society and Environment, B.S","2025-2026","P&V P&V-Philosophy and Values","HUM 7 AND HUM 8 AND HUM 41A AND HUM 41B AND IDST 4 AND IDST 27B AND IDST 29 AND PHST 42 AND PHIL 2 AND PHIL 4 AND PHIL 12A AND PHIL 25A AND PHIL 25C AND PHIL 40 AND POLS 3","HUM 7 Comparative Religions 3.00units HUM 8 Philosophies of Religion 3.00units HUM 41A Western Cultural Values: Pre-history to the Middle Ages 3.00units HUM 41B Western Cultural Values 3.00units IDST 4 Ways of Faith 3.00units IDST 27B Asian Humanities: Contemporary 3.00units IDST 29 Islam: Identity & Culture 3.00units PHST 42 Introduction to Philippine Arts 3.00units PHIL 2 Introduction to Philosophy: Moral and Political Philosophy 3.00units PHIL 4 Introduction to Philosophy: Knowledge and Its Limits 3.00units PHIL 12A Symbolic Logic 5.00units PHIL 25A Ancient Philosophy 3.00units PHIL 25C Modern Philosophy through Kant 3.00units PHIL 40 Logic: An Introduction to Critical Thinking 3.00units POLS 3 Political Theory 3.00units","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F877bd5db-b2e4-4ca0-acb0-08ddbf3f4ee7"
"CCSF","UC Berkeley","Society and Environment, B.S","2025-2026","ESPM 2","No Course Articulated","ESPM 2: The Biosphere","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F877bd5db-b2e4-4ca0-acb0-08ddbf3f4ee7"
"CCSF","UC Berkeley","Society and Environment, B.S","2025-2026","ESPM 6","BIO 20","ESPM 6: Environmental Biology","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F877bd5db-b2e4-4ca0-acb0-08ddbf3f4ee7"
"CCSF","UC Berkeley","Society and Environment, B.S","2025-2026","ESPM C10","BIO 20","ESPM C10: Environmental Issues","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F877bd5db-b2e4-4ca0-acb0-08ddbf3f4ee7"
"CCSF","UC Berkeley","Society and Environment, B.S","2025-2026","ESPM 15","ENVS 31","ESPM 15: Introduction to Environmental Sciences","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F877bd5db-b2e4-4ca0-acb0-08ddbf3f4ee7"
"CCSF","UC Berkeley","Society and Environment, B.S","2025-2026","ESPM C46","No Course Articulated","ESPM C46: Climate Change and the Future of California","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F877bd5db-b2e4-4ca0-acb0-08ddbf3f4ee7"
"CCSF","UC Berkeley","Society and Environment, B.S","2025-2026","ESPM C11","No Course Articulated","ESPM C11: Americans and the Global Forest","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F877bd5db-b2e4-4ca0-acb0-08ddbf3f4ee7"
"CCSF","UC Berkeley","Society and Environment, B.S","2025-2026","ESPM C22AC","No Course Articulated","ESPM C22AC: Fire: Past, Present and Future Interactions with the People and Ecosystems of California","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F877bd5db-b2e4-4ca0-acb0-08ddbf3f4ee7"
"CCSF","UC Berkeley","Society and Environment, B.S","2025-2026","ESPM 50AC","No Course Articulated","ESPM 50AC: Introduction to Culture and Natural Resource Management","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F877bd5db-b2e4-4ca0-acb0-08ddbf3f4ee7"
"CCSF","UC Berkeley","Society and Environment, B.S","2025-2026","ESPM 60","No Course Articulated","ESPM 60: Environmental Policy, Administration, and Law","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F877bd5db-b2e4-4ca0-acb0-08ddbf3f4ee7"
"CCSF","UC Berkeley","Sociology, B.A.","2025-2026","SOCIOL 1","SOC 1","SOCIOL 1: Introduction to Sociology","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F0d4c42c9-cff4-44f9-acce-08ddbf3f4ee7"
"CCSF","UC Berkeley","Sociology, B.A.","2025-2026","STAT 2","ECON 5 OR LALS 5 OR STAT C1000 OR PSYC 5","STAT 2: Introduction to Statistics","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F0d4c42c9-cff4-44f9-acce-08ddbf3f4ee7"
"CCSF","UC Berkeley","Sociology, B.A.","2025-2026","PHILOS 12A","PHIL 12A","PHILOS 12A: Introduction to Logic","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F0d4c42c9-cff4-44f9-acce-08ddbf3f4ee7"
"CCSF","UC Berkeley","Sociology, B.A.","2025-2026","Other courses that satisfy the statistics/logic requirement for the Sociology major","No Course Articulated","No Course Articulated","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F0d4c42c9-cff4-44f9-acce-08ddbf3f4ee7"
"CCSF","UC Berkeley","Sociology, B.A.","2025-2026","SOCIOL 5","No Course Articulated","SOCIOL 5: Evaluation of Evidence","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F0d4c42c9-cff4-44f9-acce-08ddbf3f4ee7"
"CCSF","UC Berkeley","South and Southeast Asian Studies, B.A.","2025-2026","Agreement available","No Course Articulated","Date Published: 5/19/26 Get latest version Compare with another agreement ASSIST does not take the place of a counselor on your campus. It is intended to help students and counselors work together to establish an appropriate path toward transferring from a public California community college to a California university. Major Articulation Agreement South and Southeast Asian Studies, B.A. Effective during the 2025-2026 academic year To: University of California, Berkeley 2025-2026 General Catalog,","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F4116ac6b-514f-4998-acb9-08ddbf3f4ee7"
"CCSF","UC Berkeley","Spanish and Portuguese, B.A.","2025-2026","SPANISH 1","SPAN 1A AND SPAN 1B OR SPAN 1","SPANISH 1: Elementary Spanish","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F07a12c1d-4d99-4763-aca9-08ddbf3f4ee7"
"CCSF","UC Berkeley","Spanish and Portuguese, B.A.","2025-2026","SPANISH 2","SPAN 2A AND SPAN 2B OR SPAN 2","SPANISH 2: Elementary Spanish","https://www.assist.org/transfer/results?year=76&institution=33&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F33%2Fto%2F79%2FMajor%2F07a12c1d-4d99-4763-aca9-08ddbf3f4ee7"
